reviews,ratings,reviews_comb,ratings_sum,ratings_count
['Navigate the gluten-free lifestyle without gaining weight 78 episodes'],[5],Navigate the gluten-free lifestyle without gaining weight 78 episodes,5,1
"['Simple, straightforward fitness advice 117 episodes', ""Francello Don't die without exploring what your body is capable of. Ryan, Andy, and Jarlo from GMB will teach you how to play your own game and create true physical autonomy to do more of what matters. Stick this in your earhole if you're into getting solid fitness advice with a side of terrible jokes."", 'Foul ']","[5, 5, 1]","Simple, straightforward fitness advice 117 episodes Francello Don't die without exploring what your body is capable of. Ryan, Andy, and Jarlo from GMB will teach you how to play your own game and create true physical autonomy to do more of what matters. Stick this in your earhole if you're into getting solid fitness advice with a side of terrible jokes. Foul ",11,3
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
['Fuego! 4 episodes'],[5],Fuego! 4 episodes,5,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"['Authentically Refreshing 24 episodes', 'Fabulous & Real Join Gospel Centered Health weekly to learn tips for living a fit life that brings honor to Jesus. For too long we have allowed the world to tell us what healthy living looks like. It has nothing to do with vanity, but everything to do with loving others like Jesus. We take a Christ-centered approach to nutrition, emotional health, exercise, self-care, prayer, and lifestyle.', 'So on point! ']","[5, 5, 5]","Authentically Refreshing 24 episodes Fabulous & Real Join Gospel Centered Health weekly to learn tips for living a fit life that brings honor to Jesus. For too long we have allowed the world to tell us what healthy living looks like. It has nothing to do with vanity, but everything to do with loving others like Jesus. We take a Christ-centered approach to nutrition, emotional health, exercise, self-care, prayer, and lifestyle. So on point! ",15,3
"['I have not missed one episode! 23 episodes', ""Wellness topics that Feel Real For the woman who wants simple ways to take care of herself and age her body well. And of course, we enjoy a little chocolate in the process. I’m here to equip you with resources, hacks, and most importantly, grace for your health. We'll discover ways to integrate this into the gym and kitchen, and dig into the Word to see what we can learn from our Creator about our health. (And by the way, there's no BMI index in the Bible, so leave your body image concerns at the door!)"", 'A truly caring fitness guru ']","[5, 5, 5]","I have not missed one episode! 23 episodes Wellness topics that Feel Real For the woman who wants simple ways to take care of herself and age her body well. And of course, we enjoy a little chocolate in the process. I’m here to equip you with resources, hacks, and most importantly, grace for your health. We'll discover ways to integrate this into the gym and kitchen, and dig into the Word to see what we can learn from our Creator about our health. (And by the way, there's no BMI index in the Bible, so leave your body image concerns at the door!) A truly caring fitness guru ",15,3
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"['Erin 18 episodes', 'Motivational and Inspirational A Grind Babe is a Women who Grinds in the Gym, in Business, in Life. Alex Garzaro, a successful entrepreneur, fat loss specialist turned expert lifestyle strategist is on a mission to help women stop settling and claim their transformations. She believes that by transforming your Physique and Psychology you can cultivate the business and life you desire. Join her along with an extraordinary guest to get the tips, tools, strategy, and motivation you need to create your own version of success.', 'Inspiring ']","[5, 5, 5]","Erin 18 episodes Motivational and Inspirational A Grind Babe is a Women who Grinds in the Gym, in Business, in Life. Alex Garzaro, a successful entrepreneur, fat loss specialist turned expert lifestyle strategist is on a mission to help women stop settling and claim their transformations. She believes that by transforming your Physique and Psychology you can cultivate the business and life you desire. Join her along with an extraordinary guest to get the tips, tools, strategy, and motivation you need to create your own version of success. Inspiring ",15,3
[''],[0], ,0,1
[''],[0], ,0,1
"['Informative Podcast 20 episodes', 'Background tones Nurses, Nurse Practitioners and other in the Medical Field like most are very busy. While in your car, at home or in the office, listen to this podcast to gain knowledge and then earn CEUs. Once you listen, you can go to the webpage that offers the CEUs, take the test. It saves the time of searching for CEUs and makes access easier.', 'Thank you!!! ']","[5, 3, 5]","Informative Podcast 20 episodes Background tones Nurses, Nurse Practitioners and other in the Medical Field like most are very busy. While in your car, at home or in the office, listen to this podcast to gain knowledge and then earn CEUs. Once you listen, you can go to the webpage that offers the CEUs, take the test. It saves the time of searching for CEUs and makes access easier. Thank you!!! ",13,3
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"['Súper interesante!!!! 2 episodes', 'Gymtopz ❤️ Este Podcast esta hecho para ayudar a la mayor cantidad de personas posible, a sentirse y verse mejor, con los consejos y experiencia del pro del Fitness Emilio Born (@Emilioborn, y coordinado por el co-fundador de la marca GYMTOPZ APPAREL Pedro Meza (@tipotopz). Este podcast esta HECHO PARA MOTIVAR! Bienvenidos!']","[5, 5]","Súper interesante!!!! 2 episodes Gymtopz ❤️ Este Podcast esta hecho para ayudar a la mayor cantidad de personas posible, a sentirse y verse mejor, con los consejos y experiencia del pro del Fitness Emilio Born (@Emilioborn, y coordinado por el co-fundador de la marca GYMTOPZ APPAREL Pedro Meza (@tipotopz). Este podcast esta HECHO PARA MOTIVAR! Bienvenidos!",10,2
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"['Have a blast with this podcast 3 episodes', ""More, please! Hamstrings and Heartstrings is two friends, Chris and Ellie, catching up and having some straight running talk. One of us is real competitive with our running and the other is pretty chill. We'll leave it as an exercise to the listener to decide who is who. The answer may not be the same for each episode!\nWe promise to mostly talk about running and running-related things but don't be surprised if some general nerdery sneaks in. And definitely expect talk about what we're eating. Afterall, Food is running related!"", 'Fill my headphones with your brilliance! ']","[5, 5, 5]","Have a blast with this podcast 3 episodes More, please! Hamstrings and Heartstrings is two friends, Chris and Ellie, catching up and having some straight running talk. One of us is real competitive with our running and the other is pretty chill. We'll leave it as an exercise to the listener to decide who is who. The answer may not be the same for each episode!
We promise to mostly talk about running and running-related things but don't be surprised if some general nerdery sneaks in. And definitely expect talk about what we're eating. Afterall, Food is running related! Fill my headphones with your brilliance! ",15,3
[''],[0], ,0,1
[''],[0], ,0,1
"['Great Host! Just my kind of podcast - great host, amazing advice, thoughtfully put together. Well done!', 'Interesting and insightful I really enjoy these podcasts! There are tons out there that focus on the physical parts of fitness, but Kelly’s emphasis of the mental aspects really adds value to the fitness conversation. I definitely related to his topics and found myself nodding in agreement several times. I recommend this podcast for anyone who enjoys fitness but struggles against their own mental limitations.']","[5, 5]","Great Host! Just my kind of podcast - great host, amazing advice, thoughtfully put together. Well done! Interesting and insightful I really enjoy these podcasts! There are tons out there that focus on the physical parts of fitness, but Kelly’s emphasis of the mental aspects really adds value to the fitness conversation. I definitely related to his topics and found myself nodding in agreement several times. I recommend this podcast for anyone who enjoys fitness but struggles against their own mental limitations.",10,2
"['Interesting and inspiring 17 episodes', 'Just found this App! The yoga journey of Julie , the Yogi Julz #yogiJulz , as she begins undergoing the 200 hour registered yoga teacher training in Atlanta and her many adventures with learning!', 'Join Her Journey ']","[5, 5, 5]","Interesting and inspiring 17 episodes Just found this App! The yoga journey of Julie , the Yogi Julz #yogiJulz , as she begins undergoing the 200 hour registered yoga teacher training in Atlanta and her many adventures with learning! Join Her Journey ",15,3
"['Founder and Principal, Caregiving Pathways 89 episodes', 'long distance caregiving Caring for aging parents or other loved ones while working, raising children, and trying to live your own life? Wondering how to find the time for your personal health & happiness? Welcome to the Happy Healthy Caregiver podcast. The show where real family caregivers share how to be happy and healthy while caring for others.\n\nHost and Certified Caregiving Consultant, Elizabeth Miller shares her stories and content and also talks with others who are either current or former family caregivers. Real people who are figuring out how to integrate caregiving with their lives and ready to share what they have learned with you.', ""Donna O'Donnell Figurski - author ""]","[5, 5, 5]","Founder and Principal, Caregiving Pathways 89 episodes long distance caregiving Caring for aging parents or other loved ones while working, raising children, and trying to live your own life? Wondering how to find the time for your personal health & happiness? Welcome to the Happy Healthy Caregiver podcast. The show where real family caregivers share how to be happy and healthy while caring for others.

Host and Certified Caregiving Consultant, Elizabeth Miller shares her stories and content and also talks with others who are either current or former family caregivers. Real people who are figuring out how to integrate caregiving with their lives and ready to share what they have learned with you. Donna O'Donnell Figurski - author ",15,3
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"['#267 Meditation and Theme of 2020 271 episodes', 'Episode #239 Steph Gaudreau, NTP interviews top experts in fitness, nutrition, sleep, and mindset so you can apply their lessons to optimizing your own health and wellness. Discover how to improve your health using a multi-faceted, holistic approach so you can spend more time doing the things you enjoy in life instead of obsessing about diet and exercise. Steph weaves her science teaching experience with her nutritional therapy practitioner (NTP) and weightlifting training into a rich tapestry supplemented by the experiences of her expert guests to help you get stronger in mind, body, and spirit.', 'Game Changer ']","[5, 5, 5]","#267 Meditation and Theme of 2020 271 episodes Episode #239 Steph Gaudreau, NTP interviews top experts in fitness, nutrition, sleep, and mindset so you can apply their lessons to optimizing your own health and wellness. Discover how to improve your health using a multi-faceted, holistic approach so you can spend more time doing the things you enjoy in life instead of obsessing about diet and exercise. Steph weaves her science teaching experience with her nutritional therapy practitioner (NTP) and weightlifting training into a rich tapestry supplemented by the experiences of her expert guests to help you get stronger in mind, body, and spirit. Game Changer ",15,3
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
['Google Bonnie Kissinger Google Bonnie Kissinger and decide if you want her advice'],[1],Google Bonnie Kissinger Google Bonnie Kissinger and decide if you want her advice,1,1
[''],[0], ,0,1
[''],[0], ,0,1
"['I love this podcast! 68 episodes', 'Omar helps coaches with the business side Cutting edge strategies for the Certified Health Coach!\n\nAs Health Coaching becomes more popular by the day, it is vital that we are able to use all of the resources available to us to create thriving practices in order to provide our clients with results that they truly want. The Health Coach Academy interviews experts of various disciplines to help us understand the concepts that will make our business boom all while keeping up with the latest health and wellness trends so that we are better able to serve our clients. Join us as we obtain the tools necessary to strengthen our industry’s reputation as major players in the\nhealth and wellness movement.', 'Omar Podcast ']","[5, 5, 5]","I love this podcast! 68 episodes Omar helps coaches with the business side Cutting edge strategies for the Certified Health Coach!

As Health Coaching becomes more popular by the day, it is vital that we are able to use all of the resources available to us to create thriving practices in order to provide our clients with results that they truly want. The Health Coach Academy interviews experts of various disciplines to help us understand the concepts that will make our business boom all while keeping up with the latest health and wellness trends so that we are better able to serve our clients. Join us as we obtain the tools necessary to strengthen our industry’s reputation as major players in the
health and wellness movement. Omar Podcast ",15,3
[''],[0], ,0,1
[''],[0], ,0,1
"['Great information 98 episodes', ""So informative Living with a chronic condition can be tough, especially if you prefer to heal your body with minimal pharmaceutical intervention. Problem is that the Medical System is a sick-care system that can potentially perpetuate our disease if not careful.\n\nAsking the right questions is key to creating your health. How?\n\nUnderstanding that health creation is an inside job, that your body has all it needs to create BALANCE, but we need to help support it to do what it does best.....HEAL.\n\nOverwhelmed with what to do to feel better? Feeling depressed and anxious? So tired that you can't function? Can't think straight and feel like you're losing your mind? Confused, frustrated and scared? This podcast aims to clarify confusions and simplify solutions so that you can regain control over your life and health. We will share best practices, quick start guides, meditation strategies, detox guides, Q & A, to safe yoga, we've got answers and solutions for you that will demystify the myths and provide you with truths so that you can begin to finally heal and regain your life.""]","[5, 5]","Great information 98 episodes So informative Living with a chronic condition can be tough, especially if you prefer to heal your body with minimal pharmaceutical intervention. Problem is that the Medical System is a sick-care system that can potentially perpetuate our disease if not careful.

Asking the right questions is key to creating your health. How?

Understanding that health creation is an inside job, that your body has all it needs to create BALANCE, but we need to help support it to do what it does best.....HEAL.

Overwhelmed with what to do to feel better? Feeling depressed and anxious? So tired that you can't function? Can't think straight and feel like you're losing your mind? Confused, frustrated and scared? This podcast aims to clarify confusions and simplify solutions so that you can regain control over your life and health. We will share best practices, quick start guides, meditation strategies, detox guides, Q & A, to safe yoga, we've got answers and solutions for you that will demystify the myths and provide you with truths so that you can begin to finally heal and regain your life.",10,2
"['Great podcast Great information presented very clearly and in a very succinct way. I don’t have to spend a lot of time listening but I learn a lot of good information from authoritative sources!', 'Intersting so far! I like it!']","[5, 5]",Great podcast Great information presented very clearly and in a very succinct way. I don’t have to spend a lot of time listening but I learn a lot of good information from authoritative sources! Intersting so far! I like it!,10,2
"['This is unparalleled! 20 episodes', 'Great Stuff Get to the bottom of what is truly healthy in this crazy, complex world so you can take back what is rightfully yours. Your health! Welcome to the Health Sovereign Podcast your host Logan Christopher.', 'Better and better knowledge ']","[5, 5, 5]","This is unparalleled! 20 episodes Great Stuff Get to the bottom of what is truly healthy in this crazy, complex world so you can take back what is rightfully yours. Your health! Welcome to the Health Sovereign Podcast your host Logan Christopher. Better and better knowledge ",15,3
['great podcast! 18 episodes'],[5],great podcast! 18 episodes,5,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"['Dr. Joe and Robert are a dynamic duo! 25 episodes', 'Excellent!! Your host, Dr. Joseph Gambardella has dedicated his life to empowering people to live healthier lives. Throughout the years, he has personally treated thousands of patients with a variety of different health-related conditions with great success.\n\nDr. Joe believes in educating his patients so that they can make informed decisions regarding their health by remaining active in research for the advancement of his profession.', 'Love Listening ']","[5, 5, 5]","Dr. Joe and Robert are a dynamic duo! 25 episodes Excellent!! Your host, Dr. Joseph Gambardella has dedicated his life to empowering people to live healthier lives. Throughout the years, he has personally treated thousands of patients with a variety of different health-related conditions with great success.

Dr. Joe believes in educating his patients so that they can make informed decisions regarding their health by remaining active in research for the advancement of his profession. Love Listening ",15,3
[''],[0], ,0,1
[''],[0], ,0,1
"['Empowering, insightful and actionable! 🙌 27 episodes', 'So helpful for building a strong foundation! LEARN HOW TO ROCK A THRIVING HEALTH COACHING BUSINESS\nThe Healthy Hustle Podcast is the only no-fluff, no-BS show for health coaches who want to rapidly grow their business and consistently hit 5 and 6-figures using down and dirty grassroots marketing. We help health coaches break free from imposter syndrome and fears that paralyze their success.\n\nEach week, we’ll offer real tangible steps for the solopreneur that I wish I would’ve known in year one of building my health coaching business. We’ll talk about niche, target audience, client buyer avatar, simple funnels, and how to cut costs and increase profits.\n\nJoin me and other digital marketing experts, service providers, and successful health coaches who have learned to dominate the game without the complicated business strategies that are currently making you lose sleep at night.\n\nRock a healthy, thriving business - bursting at the seams with clients, without the adrenal burnout. This is The Healthy Hustle Podcast.', 'Amazing show!!! ']","[5, 5, 5]","Empowering, insightful and actionable! 🙌 27 episodes So helpful for building a strong foundation! LEARN HOW TO ROCK A THRIVING HEALTH COACHING BUSINESS
The Healthy Hustle Podcast is the only no-fluff, no-BS show for health coaches who want to rapidly grow their business and consistently hit 5 and 6-figures using down and dirty grassroots marketing. We help health coaches break free from imposter syndrome and fears that paralyze their success.

Each week, we’ll offer real tangible steps for the solopreneur that I wish I would’ve known in year one of building my health coaching business. We’ll talk about niche, target audience, client buyer avatar, simple funnels, and how to cut costs and increase profits.

Join me and other digital marketing experts, service providers, and successful health coaches who have learned to dominate the game without the complicated business strategies that are currently making you lose sleep at night.

Rock a healthy, thriving business - bursting at the seams with clients, without the adrenal burnout. This is The Healthy Hustle Podcast. Amazing show!!! ",15,3
"['Worth a Listen Entertaining and informative. Nice job.', 'Fantastic group These podcasts are amazing! I love Tatiana. Could you do an episode on “older clients” and maintaining flexibility!', 'Awesome content! Love hearing our rockstar training team share insights on how to stay healthy, motivated and fit!!', 'To the point I love listening to these podcasts. They are not super long (which is great when you have a new baby) and I find them very informative. I also enjoy sharing what I learn with my husband or I have him listen to them later! I can’t wait to see what other topics are to come!', 'Expert info that is engaging and humorous! Great content and excellent humor! This is an easy listen with expert info that is engaging!', 'My first podcast! Really enjoy the Pulse team so I’m happy to start listening to my first podcast and it be you guys.', 'Awesome podcast Thanks for the great info and keeping it entertaining', ""Love the content and the gym! I've been going to Pulse for a while now and I'm excited to see that they have content that can help me OUTSIDE the gym as well. Top notch team.""]","[5, 5, 5, 5, 5, 5, 5, 5]","Worth a Listen Entertaining and informative. Nice job. Fantastic group These podcasts are amazing! I love Tatiana. Could you do an episode on “older clients” and maintaining flexibility! Awesome content! Love hearing our rockstar training team share insights on how to stay healthy, motivated and fit!! To the point I love listening to these podcasts. They are not super long (which is great when you have a new baby) and I find them very informative. I also enjoy sharing what I learn with my husband or I have him listen to them later! I can’t wait to see what other topics are to come! Expert info that is engaging and humorous! Great content and excellent humor! This is an easy listen with expert info that is engaging! My first podcast! Really enjoy the Pulse team so I’m happy to start listening to my first podcast and it be you guys. Awesome podcast Thanks for the great info and keeping it entertaining Love the content and the gym! I've been going to Pulse for a while now and I'm excited to see that they have content that can help me OUTSIDE the gym as well. Top notch team.",40,8
[''],[0], ,0,1
"['Great tips! Great health tips, thanks!!', 'Thumbs up! Great podcast !', 'Awesome Show! Great tips! I can’t wait to hear more!', 'I Healthy Tips After 50 Podcast I am thoroughly enjoying the tips, and information.', 'Hi there Very concise and straightforward..... wait I forgot....VERY CONCISE AND STRAIGHTFORWARD..... thanks']","[5, 5, 5, 5, 5]","Great tips! Great health tips, thanks!! Thumbs up! Great podcast ! Awesome Show! Great tips! I can’t wait to hear more! I Healthy Tips After 50 Podcast I am thoroughly enjoying the tips, and information. Hi there Very concise and straightforward..... wait I forgot....VERY CONCISE AND STRAIGHTFORWARD..... thanks",25,5
[''],[0], ,0,1
"['Applicable to Outpatient PT Good information and topics that often translate to OP ortho PT setting.', 'Insightful Conversations Karen is a great interviewer and facilitates fantastic conversations with her guests, no matter the subject!', ""Dr Litzy brings people together Dr. Litzy's podcast is one where you don't just talk about PT stuff. She brings people together, from all over the world, on a wide variety of topics. Karen is easy to talk to and it shines through in her podcast. Her podcasts have led me to other knowledge sources whom I have also learned a tremendous amount from. Thanks for all you do! -T Marko"", ""Thank you Dr. Litzy! Karen is the real deal. Her incredible life journey, coupled with her expertise as a therapist, works to combine credibility with inspiration. She's really cares about health and well-beign, and she wants to make a difference in your life. I am so thankful for all that Karen has contributed to my life and to the lives of the people she serves. ~Alexis Fuentes"", 'Awful! I streamed 3 episodes. EVERY SINGLE EPISODE the host would ask a question, the guest would answer, and the host should then tell the guest that they are wrong. She literally picked the opposite point of view of her guests every single time. Then the name dropping started. I’m glad I didn’t waste time subscribing.', 'Great podcast! Thank you Karen for all of your great insight and for the variety of guests that you host on your show!', 'Awesome Podcast!! Dr. Karen, host of the Healthy Wealthy & Smart podcast, highlights all aspects of health, wellness and more in this can’t miss podcast! The host and expert guests offer insightful advice and information that is helpful to anyone that listens!', 'Helpful and useful! Karen’s show is great! I especially love the 1/6/19 episode about setting intentional goals and better understanding the “why” of the goal in the first place...before you set the goal! As someone who tends to pile so much on my plate, I needed to hear goals framed this way! Keep up the good work!', 'Incredible podcast Karen is the real deal. She’s raw and honest and', 'Fantastic podcast Talks about real life issues and how we can overcome obstacles using the right tools. Her guests are an extension of her realness and I always walk away with a golden nugget after listening. Thanks Karen!']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5]","Applicable to Outpatient PT Good information and topics that often translate to OP ortho PT setting. Insightful Conversations Karen is a great interviewer and facilitates fantastic conversations with her guests, no matter the subject! Dr Litzy brings people together Dr. Litzy's podcast is one where you don't just talk about PT stuff. She brings people together, from all over the world, on a wide variety of topics. Karen is easy to talk to and it shines through in her podcast. Her podcasts have led me to other knowledge sources whom I have also learned a tremendous amount from. Thanks for all you do! -T Marko Thank you Dr. Litzy! Karen is the real deal. Her incredible life journey, coupled with her expertise as a therapist, works to combine credibility with inspiration. She's really cares about health and well-beign, and she wants to make a difference in your life. I am so thankful for all that Karen has contributed to my life and to the lives of the people she serves. ~Alexis Fuentes Awful! I streamed 3 episodes. EVERY SINGLE EPISODE the host would ask a question, the guest would answer, and the host should then tell the guest that they are wrong. She literally picked the opposite point of view of her guests every single time. Then the name dropping started. I’m glad I didn’t waste time subscribing. Great podcast! Thank you Karen for all of your great insight and for the variety of guests that you host on your show! Awesome Podcast!! Dr. Karen, host of the Healthy Wealthy & Smart podcast, highlights all aspects of health, wellness and more in this can’t miss podcast! The host and expert guests offer insightful advice and information that is helpful to anyone that listens! Helpful and useful! Karen’s show is great! I especially love the 1/6/19 episode about setting intentional goals and better understanding the “why” of the goal in the first place...before you set the goal! As someone who tends to pile so much on my plate, I needed to hear goals framed this way! Keep up the good work! Incredible podcast Karen is the real deal. She’s raw and honest and Fantastic podcast Talks about real life issues and how we can overcome obstacles using the right tools. Her guests are an extension of her realness and I always walk away with a golden nugget after listening. Thanks Karen!",46,10
[''],[0], ,0,1
[''],[0], ,0,1
"['Wow 41 episodes', 'My Favorite Podcast! News Radio 680 WPTF invites listeners to call-in and ask their health-related questions to Cardiologist and Internal Medicine Specialist Dr. Franklin Wefald.', 'Very informative and entertaining ']","[5, 5, 5]",Wow 41 episodes My Favorite Podcast! News Radio 680 WPTF invites listeners to call-in and ask their health-related questions to Cardiologist and Internal Medicine Specialist Dr. Franklin Wefald. Very informative and entertaining ,15,3
"['Podcast review 3 episodes', 'I CANT WAIT Welcome to Heart of a Champion Radio.', 'Driving to work worthy!! ']","[5, 5, 5]",Podcast review 3 episodes I CANT WAIT Welcome to Heart of a Champion Radio. Driving to work worthy!! ,15,3
[''],[0], ,0,1
[''],[0], ,0,1
[''],[0], ,0,1
"['Vag 13 episodes', ""Vagina Cheers to being a Woman, But WOMANHOOD... Its a jungle down there!Get ready to get real, raw and totally uncensored as we explore health, sex, motherhood and relationships. We are going to break through the stigma's, the taboos and talk about all those things that are embarrassing, awkward and that make you think your the only one! Lets through back the covers and exposure the journey of womanhood together.""]","[4, 5]","Vag 13 episodes Vagina Cheers to being a Woman, But WOMANHOOD... Its a jungle down there!Get ready to get real, raw and totally uncensored as we explore health, sex, motherhood and relationships. We are going to break through the stigma's, the taboos and talk about all those things that are embarrassing, awkward and that make you think your the only one! Lets through back the covers and exposure the journey of womanhood together.",9,2
[''],[0], ,0,1
['Excellent podcast Love this podcast 👌'],[5],Excellent podcast Love this podcast 👌,5,1
[''],[0], ,0,1
[''],[0], ,0,1
"['Awesome Podcast!! 100 episodes', ""Real person, real information Join Tracee Gluhaich, the High Energy Girl, while she chats with amazing guests and be inspired by their wisdom and successes.\n\nThe ketogenic diet is a low carb high fat lifestyle and has been shown to be useful in helping the body heal from various conditions. From epilepsy to PCOS, Alzheimer's to diabetes. A favorite side effect is weight loss.\nNot to be a substitute for medical advice. Please consult your doctor."", 'Support and Encouragement for the Keto life! ']","[5, 5, 5]","Awesome Podcast!! 100 episodes Real person, real information Join Tracee Gluhaich, the High Energy Girl, while she chats with amazing guests and be inspired by their wisdom and successes.

The ketogenic diet is a low carb high fat lifestyle and has been shown to be useful in helping the body heal from various conditions. From epilepsy to PCOS, Alzheimer's to diabetes. A favorite side effect is weight loss.
Not to be a substitute for medical advice. Please consult your doctor. Support and Encouragement for the Keto life! ",15,3
[''],[0], ,0,1
"['Great training info 248 episodes', 'It keeps getting better High Intensity Business is a high intensity strength training podcast providing educational content on high intensity strength training and HIT Business. Content covered includes training protocols, workouts, exercise science, nutrition, biohacking, and lifestyle. From a HIT business perspective we cover personal training, coaching, startup, sales, marketing, operations, systems and processes, and much more. Guests include Dr Doug McGuff, Drew Baye, Skyler Tanner, Patty Durell, Walter Vendel, Fred Hahn, James Fisher PhD, James Steele PhD, Luke Carlson, Adam Zickerman, Kyle Recchia, Adrian Antigua, Bill Crawford, Joe Cirulli, Dorian Yates, Simon Melov PhD, Roger Schwab, Simon Shawcross, and many, many more.', 'Fantastic Podcase for Fitness and Nutrition ']","[5, 5, 5]","Great training info 248 episodes It keeps getting better High Intensity Business is a high intensity strength training podcast providing educational content on high intensity strength training and HIT Business. Content covered includes training protocols, workouts, exercise science, nutrition, biohacking, and lifestyle. From a HIT business perspective we cover personal training, coaching, startup, sales, marketing, operations, systems and processes, and much more. Guests include Dr Doug McGuff, Drew Baye, Skyler Tanner, Patty Durell, Walter Vendel, Fred Hahn, James Fisher PhD, James Steele PhD, Luke Carlson, Adam Zickerman, Kyle Recchia, Adrian Antigua, Bill Crawford, Joe Cirulli, Dorian Yates, Simon Melov PhD, Roger Schwab, Simon Shawcross, and many, many more. Fantastic Podcase for Fitness and Nutrition ",15,3
['Stumbles. Boring. 73 episodes'],[1],Stumbles. Boring. 73 episodes,1,1
[''],[0], ,0,1
"['Great Podcast 61 episodes', 'Legit Join exercise scientist Dr. Trevor Bennion as he hangs out with and interviews researchers in the field, and other health and fitness professionals! Our mission is to debunk the bro-science and make the real science more accessible!', 'Good Knowledge ']","[5, 5, 5]","Great Podcast 61 episodes Legit Join exercise scientist Dr. Trevor Bennion as he hangs out with and interviews researchers in the field, and other health and fitness professionals! Our mission is to debunk the bro-science and make the real science more accessible! Good Knowledge ",15,3
"['Excellent listen! 8 episodes', 'Inspiring This Podcast is the brainchild of Shanti Hodges, but was inspired by her experience over the last four years as the founder of Hike it Baby. Join her every week as she talks to hiking families who inspire her and like minded adventurers she’s met along the way. To learn more about the other endeavors Shanti is working on from her book (Hike it Baby Across the US: 100 Adventures with Toddlers and Babies) that comes out in May 2018 to the family festival (www.familyforestfest.com) she’s putting on this summer, go to www.hikingmywaytohappiness.com']","[5, 5]","Excellent listen! 8 episodes Inspiring This Podcast is the brainchild of Shanti Hodges, but was inspired by her experience over the last four years as the founder of Hike it Baby. Join her every week as she talks to hiking families who inspire her and like minded adventurers she’s met along the way. To learn more about the other endeavors Shanti is working on from her book (Hike it Baby Across the US: 100 Adventures with Toddlers and Babies) that comes out in May 2018 to the family festival (www.familyforestfest.com) she’s putting on this summer, go to www.hikingmywaytohappiness.com",10,2
"['Great Podcast 61 episodes', 'Legit Join exercise scientist Dr. Trevor Bennion as he hangs out with and interviews researchers in the field, and other health and fitness professionals! Our mission is to debunk the bro-science and make the real science more accessible!', 'Good Knowledge ']","[5, 5, 5]","Great Podcast 61 episodes Legit Join exercise scientist Dr. Trevor Bennion as he hangs out with and interviews researchers in the field, and other health and fitness professionals! Our mission is to debunk the bro-science and make the real science more accessible! Good Knowledge ",15,3
"['Excellent listen! 8 episodes', 'Inspiring This Podcast is the brainchild of Shanti Hodges, but was inspired by her experience over the last four years as the founder of Hike it Baby. Join her every week as she talks to hiking families who inspire her and like minded adventurers she’s met along the way. To learn more about the other endeavors Shanti is working on from her book (Hike it Baby Across the US: 100 Adventures with Toddlers and Babies) that comes out in May 2018 to the family festival (www.familyforestfest.com) she’s putting on this summer, go to www.hikingmywaytohappiness.com']","[5, 5]","Excellent listen! 8 episodes Inspiring This Podcast is the brainchild of Shanti Hodges, but was inspired by her experience over the last four years as the founder of Hike it Baby. Join her every week as she talks to hiking families who inspire her and like minded adventurers she’s met along the way. To learn more about the other endeavors Shanti is working on from her book (Hike it Baby Across the US: 100 Adventures with Toddlers and Babies) that comes out in May 2018 to the family festival (www.familyforestfest.com) she’s putting on this summer, go to www.hikingmywaytohappiness.com",10,2
[''],[0], ,0,1
